"Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Subgenus","species","Describer","Taxon"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Maeridae",,,"Elasmopus",,"mutatus","J. L. Barnard 1962","Elasmopus mutatus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Maeridae",,,"Elasmopus",,"serricatus","J. L. Barnard 1962","Elasmopus serricatus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Maeridae",,,"Maera",,,,"Maera sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Maeridae",,,"Maera",,"bousfieldi","Krapp-Schickel & Jarrett 2000","Maera bousfieldi"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Maeridae",,,"Maera",,"jerrica","Krapp-Schickel & Jarrett 2000","Maera jerrica"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Maeridae",,,"Maera",,"nelsonae","Krapp-Schickel & Jarrett 2000","Maera nelsonae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Maeridae",,,"Maera",,"similis","Stout 1913","Maera similis"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Maeridae",,,"Quadrimaera",,,,"Quadrimaera sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Maeridae",,,"Quadrimaera",,"carla","Krapp-Schickel & Jarrett 2000","Quadrimaera carla"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Maeridae",,,"Quadrimaera",,"reishi","(J. L. Barnard 1979)","Quadrimaera reishi"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Maeridae",,,"Quadrimaera",,"vigota","(J. L. Barnard 1969)","Quadrimaera vigota"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Melitidae",,,,,,,"Melitidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Melitidae",,,"Desdimelita",,,,"Desdimelita sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Melitidae",,,"Desdimelita",,"californica","(Alderman 1936)","Desdimelita californica"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Melitidae",,,"Desdimelita",,"desdichada","(J. L. Barnard 1962)","Desdimelita desdichada"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Melitidae",,,"Dulichiella",,,,"Dulichiella sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Melitidae",,,"Dulichiella",,"spinosa","Stout 1912","Dulichiella spinosa"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Melitidae",,,"Megamoera",,,,"Megamoera sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Melitidae",,,"Megamoera",,"subtener","(Stimpson 1864)","Megamoera subtener"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Melitidae",,,"Melita",,,,"Melita sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Melitidae",,,"Melita",,"nitida","Smith 1874","Melita nitida"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Melitidae",,,"Melita",,"rylovae","Bulycheva 1955","Melita rylovae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Hadzioidea","Melitidae",,,"Melita",,"sulca","(Stout 1913)","Melita sulca"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea",,,,,,,,"Calliopioidea"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Calliopiidae",,,,,,,"Calliopiidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Calliopiidae",,,"Oradarea",,,,"Oradarea sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Calliopiidae",,,"Oradarea",,"longimana","(Boeck 1871)","Oradarea longimana"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Hornelliidae",,,,,,,"Hornelliidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Hornelliidae",,,"Hornellia",,,,"Hornellia sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Hornelliidae",,,"Hornellia",,"occidentalis","(J. L. Barnard in J. L. Barnard & Reish 1959)","Hornellia occidentalis"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Megaluropidae",,,,,,,"Megaluropidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Megaluropidae",,,"Gibberosus",,,,"Gibberosus sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Megaluropidae",,,"Gibberosus",,"devaneyi","Thomas & J. L. Barnard 1986","Gibberosus devaneyi"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Megaluropidae",,,"Gibberosus",,"myersi","(McKinney 1980)","Gibberosus myersi"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Megaluropidae",,,"Megaluropidae",,,,"Megaluropidae sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Megaluropidae",,,"Megaluropidae",,"sp A","SCAMIT 1987 º","Megaluropidae sp A"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Pontogeneidae",,,,,,,"Pontogeneidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Pontogeneidae",,,"Nasageneia",,,,"Nasageneia sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Pontogeneidae",,,"Nasageneia",,"quinsana","(J. L. Barnard 1964)","Nasageneia quinsana"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Pontogeneidae",,,"Pontogeneia",,,,"Pontogeneia sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Pontogeneidae",,,"Pontogeneia",,"inermis","(Kr°yer 1838)","Pontogeneia inermis"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Pontogeneidae",,,"Pontogeneia",,"rostrata","Gurjanova 1938","Pontogeneia rostrata"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Pontogeneidae",,,"Tethygeneia",,,,"Tethygeneia sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Senticaudata","Hadziida","Calliopioidea","Pontogeneidae",,,"Tethygeneia",,"opata","(J. L. Barnard 1979)","Tethygeneia opata"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea",,,,,,,,,,"Amphilochidea"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida",,,,,,,,,"Amphilochida"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea",,,,,,,,"Oedicerotoidea"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,,,,,"Oedicerotidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Americhelidium",,,,"Americhelidium sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Americhelidium",,"micropleon","(J. L. Barnard 1977)","Americhelidium micropleon"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Americhelidium",,"rectipalmum","(Mills 1962)","Americhelidium rectipalmum"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Americhelidium",,"shoemakeri","(Mills 1962)","Americhelidium shoemakeri"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Americhelidium",,"sp SD1","Pasko 2005 º","Americhelidium sp SD1"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Americhelidium",,"sp SD4","Pasko 2005 º","Americhelidium sp SD4"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Bathymedon",,,,"Bathymedon sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Bathymedon",,"caino","J. L. Barnard 1967","Bathymedon caino"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Bathymedon",,"covilhani","J. L. Barnard 1961","Bathymedon covilhani"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Bathymedon",,"flebilis","J. L. Barnard 1967","Bathymedon flebilis"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Bathymedon",,"kassites","J. L. Barnard 1966","Bathymedon kassites"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Bathymedon",,"pumilus","J. L. Barnard 1962","Bathymedon pumilus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Bathymedon",,"roquedo","J. L. Barnard 1962","Bathymedon roquedo"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Bathymedon",,"vulpeculus","J. L. Barnard 1971","Bathymedon vulpeculus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Deflexilodes",,,,"Deflexilodes sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Deflexilodes",,"enigmaticus","Bousfield & Chevrier 1996","Deflexilodes enigmaticus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Deflexilodes",,"norvegicus","(Boeck 1861)","Deflexilodes norvegicus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Deflexilodes",,"similis","Bousfield & Chevrier 1996","Deflexilodes similis"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Eochelidium",,,,"Eochelidium sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Eochelidium",,"sp A","SCAMIT 1996 º","Eochelidium sp A"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Hartmanodes",,,,"Hartmanodes sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Hartmanodes",,"hartmanae","(J. L. Barnard 1962)","Hartmanodes hartmanae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Hartmanodes",,"murrius","(J. L. Barnard 1962)","Hartmanodes murrius"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Hartmanodes",,"sp SD1","Pasko 1997 º","Hartmanodes sp SD1"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Monoculodes",,,,"Monoculodes sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Monoculodes",,"emarginatus","J. L. Barnard 1962","Monoculodes emarginatus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Monoculodes",,"glyconicus","J. L. Barnard 1962","Monoculodes glyconicus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Monoculodes",,"latissimanus","Stephensen 1931","Monoculodes latissimanus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Oediceropsis",,,,"Oediceropsis sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Oediceropsis",,"elsula","J. L. Barnard 1966","Oediceropsis elsula"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Pacifoculodes",,,,"Pacifoculodes sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Pacifoculodes",,"barnardi","Bousfield & Chevrier 1996","Pacifoculodes barnardi"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Westwoodilla",,,,"Westwoodilla sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Oedicerotoidea","Oedicerotidae",,,"Westwoodilla",,"tone","Jansen 2002","Westwoodilla tone"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea",,,,,,,,"Eusiroidea"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea","Bateidae",,,,,,,"Bateidae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea","Bateidae",,,"Batea",,,,"Batea sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea","Bateidae",,,"Batea",,"lobata","Shoemaker 1926","Batea lobata"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea","Bateidae",,,"Batea",,"transversa","Shoemaker 1926","Batea transversa"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea","Eusiridae",,,,,,,"Eusiridae"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea","Eusiridae",,,"Eusiroides",,,,"Eusiroides sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea","Eusiridae",,,"Eusiroides",,"monoculoides","(Haswell 1879)","Eusiroides monoculoides"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea","Eusiridae",,,"Eusirus",,,,"Eusirus"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea","Eusiridae",,,"Eusirus",,"sp",,"Eusirus sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea","Eusiridae",,,"Rhachotropis",,,,"Rhachotropis sp"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea","Eusiridae",,,"Rhachotropis",,"barnardi","Bousfield & Hendrycks 1995","Rhachotropis barnardi"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea","Eusiridae",,,"Rhachotropis",,"clemens","J. L. Barnard 1967","Rhachotropis clemens"
"ARTHROPODA","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca",,"Peracarida","Amphipoda","Amphilochidea","Amphilochida","Eusiroidea","Eusiridae",,,"Rhachotropis",,"distincta","(Holmes 1908)","Rhachotropis distincta"
